temperature_celsius,wind_kph,precip_mm,humidity,cluster
28.3,4.3,0.0,78,0
24.5,8.3,0.0,96,0
24.2,13.7,0.0,94,2
24.4,9.7,0.0,95,0
26.0,3.6,0.01,89,0
24.9,12.6,0.03,89,0
24.9,7.6,0.0,89,0
24.8,12.2,0.03,91,0
25.4,10.4,0.0,91,0
25.3,6.5,0.05,88,0
23.7,8.6,1.07,92,0
27.1,7.9,0.06,80,0
27.2,4.0,0.0,80,0
26.8,20.5,0.0,87,2
26.0,3.6,0.72,84,0
28.0,13.0,2.33,94,2
26.9,21.2,0.0,86,2
28.0,13.0,1.18,94,2
25.2,12.6,0.0,84,2
25.4,9.0,0.0,92,0
24.4,8.3,0.0,95,0
25.7,4.0,1.55,87,0
27.2,6.5,0.0,82,0
25.5,4.7,0.73,84,0
24.9,11.5,0.03,92,0
22.1,8.6,1.1,87,0
24.2,6.5,0.01,91,0
26.6,11.9,0.46,83,0
27.6,3.6,0.0,78,0
26.6,7.6,0.02,85,0
26.4,6.8,0.01,86,0
27.2,3.6,0.12,83,0
23.5,13.7,0.0,97,2
25.3,7.2,1.13,89,0
23.9,3.6,0.0,85,0
24.3,3.6,0.02,91,0
24.0,3.6,0.01,87,0
22.5,3.6,1.55,97,0
23.1,4.3,0.27,88,0
23.6,4.3,0.9,95,0
23.6,3.6,0.14,90,0
23.4,4.0,0.62,91,0
24.0,3.6,0.18,89,0
24.4,3.6,0.0,90,0
23.4,7.2,0.32,95,0
23.6,4.0,0.0,89,0
22.6,4.7,1.47,96,0
22.0,19.1,0.46,94,2
22.0,19.1,0.04,94,2
24.1,10.8,1.13,88,0
21.7,3.6,1.05,99,0
26.3,19.8,2.48,90,2
23.5,4.7,0.37,98,0
25.0,3.6,0.46,94,0
27.0,15.1,0.36,94,2
27.0,15.1,0.48,94,2
24.9,8.3,0.0,95,0
24.2,7.6,1.41,88,0
24.5,11.9,0.16,88,0
26.7,7.6,0.0,93,0
25.1,4.0,0.0,84,0
23.8,7.6,0.0,93,0
22.4,6.1,0.15,92,0
22.2,6.1,0.07,96,0
23.5,5.8,0.0,95,0
22.6,8.6,0.0,96,0
23.8,4.0,0.22,91,0
24.2,3.6,0.6,90,0
25.3,4.0,0.0,87,0
22.4,9.0,0.0,96,0
24.6,8.3,0.1,92,0
22.1,4.0,0.11,93,0
22.5,3.6,1.53,98,0
25.2,5.0,0.06,89,0
22.2,10.8,0.0,95,0
22.5,9.0,0.28,93,0
24.0,8.3,0.14,92,0
23.8,5.4,0.02,89,0
22.7,11.2,0.0,94,0
26.0,4.0,0.0,82,0
24.8,3.6,0.0,84,0
21.8,9.7,0.0,97,0
22.3,14.0,0.27,91,2
27.3,7.6,0.0,81,0
27.1,7.9,0.0,81,0
23.9,16.2,0.04,95,2
22.6,3.6,0.19,92,0
23.7,9.0,0.02,94,0
23.7,5.0,0.14,91,0
26.8,6.1,0.0,82,0
24.5,3.6,0.15,87,0
22.2,11.2,0.0,94,0
27.0,9.0,2.88,94,0
23.5,5.0,0.09,96,0
24.2,14.4,0.01,93,2
22.8,8.3,0.0,96,0
27.4,3.6,0.0,73,1
23.0,3.6,0.06,96,0
22.9,11.2,0.94,96,0
25.0,3.6,0.0,86,0
26.9,4.7,0.0,82,0
23.5,4.7,0.93,96,0
23.7,4.3,0.11,90,0
23.2,3.6,0.04,94,0
25.8,11.5,0.0,93,0
14.2,7.9,0.16,83,3
24.6,5.4,0.01,95,0
14.0,10.8,0.0,74,3
23.2,6.5,0.25,98,0
14.4,8.3,0.0,68,3
16.1,7.9,0.0,78,3
27.0,7.9,0.0,84,0
13.4,3.6,0.0,67,3
8.7,5.0,0.0,74,3
2.3,10.8,0.02,47,3
13.0,3.6,0.0,66,3
14.7,10.4,0.0,76,3
13.3,3.6,0.0,67,3
17.1,8.6,0.0,75,3
27.5,6.8,0.0,81,0
12.6,7.9,0.01,71,3
22.8,3.6,0.0,78,0
22.6,7.2,0.0,82,0
7.5,10.1,0.01,63,3
10.7,5.0,0.0,80,3
25.5,11.2,0.01,94,0
27.0,14.0,0.0,88,2
27.0,13.7,0.0,84,2
23.6,5.4,0.5,94,0
27.6,11.9,0.0,88,0
27.2,14.4,0.0,79,2
27.2,12.6,0.01,82,2
25.8,12.6,0.0,87,2
25.8,14.4,0.0,88,2
26.9,4.0,0.0,82,0
27.5,8.6,0.0,80,0
26.1,10.4,0.0,91,0
26.9,14.0,0.0,88,2
24.9,7.6,0.0,94,0
27.4,17.3,0.07,87,2
26.0,13.0,0.05,92,2
26.2,13.7,0.13,91,2
26.9,16.2,0.0,87,2
27.2,16.6,0.02,87,2
28.0,9.0,0.14,89,0
26.6,14.8,0.0,86,2
25.7,11.5,0.0,92,0
26.5,12.2,0.54,88,0
24.9,5.0,0.12,96,0
26.9,15.1,0.01,91,2
28.5,19.4,0.13,72,2
24.7,6.1,0.0,86,0
26.3,13.7,0.36,92,2
25.3,6.8,2.55,81,0
25.8,7.6,0.0,88,0
25.3,6.1,0.0,95,0
26.7,18.4,0.15,69,2
24.5,6.8,0.94,95,0
27.5,8.6,0.08,73,1
24.7,9.4,0.0,94,0
24.2,6.8,0.0,95,0
22.2,6.1,0.24,98,0
23.7,7.9,0.1,95,0
22.4,19.1,0.01,96,2
22.6,11.2,0.05,98,0
26.0,3.6,0.87,94,0
23.6,7.2,1.11,95,0
24.3,7.6,0.0,95,0
21.7,11.2,0.54,97,0
24.6,13.3,1.97,98,2
24.8,9.4,0.64,97,0
24.7,10.4,0.0,93,0
24.6,7.6,0.01,96,0
24.4,9.7,0.0,96,0
21.5,11.9,0.72,97,0
22.7,19.1,0.01,95,2
27.0,4.0,0.07,100,0
24.7,14.0,2.19,98,2
24.1,22.0,3.36,97,2
24.1,22.0,3.51,98,2
26.0,3.6,1.06,94,0
22.8,7.9,0.15,91,0
24.6,10.4,0.54,97,0
23.4,30.6,19.72,98,4
24.5,22.0,1.09,94,2
24.0,20.2,1.85,97,2
25.0,15.8,0.02,91,2
24.9,14.8,0.02,92,2
24.9,22.7,0.0,89,2
24.9,11.2,0.1,96,0
24.0,24.1,0.76,95,2
27.0,4.0,0.42,100,0
24.1,24.5,1.01,94,2
24.3,23.4,1.97,95,2
24.5,4.3,0.04,97,0
24.6,15.5,0.12,98,2
24.6,15.5,0.14,98,2
24.6,18.4,0.72,98,2
24.6,5.0,1.63,97,0
24.5,18.4,0.65,98,2
24.5,19.8,1.62,97,2
27.0,9.0,0.0,100,0
23.7,9.4,0.25,92,0
29.7,5.0,0.0,58,1
24.9,9.7,0.0,85,0
28.8,8.3,0.0,62,1
26.2,9.4,0.0,78,0
28.3,10.4,0.0,68,1
28.9,7.6,0.0,56,1
30.0,9.0,0.15,53,1
29.6,7.6,0.18,55,1
28.4,10.4,0.0,68,1
28.9,6.5,0.0,65,1
24.5,11.9,0.9,87,0
22.9,7.2,2.53,80,0
26.1,3.6,0.21,86,0
27.3,22.3,0.08,78,2
21.9,6.5,1.92,99,0
26.1,6.1,0.05,83,0
10.2,3.6,1.53,95,3
24.0,9.0,1.81,98,0
23.7,3.6,0.48,99,0
23.7,18.0,8.96,98,4
23.7,4.0,0.01,96,0
22.1,4.0,0.0,97,0
23.7,3.6,0.0,98,0
22.7,4.7,0.0,94,0
24.2,10.8,0.0,93,0
18.2,6.1,2.89,97,0
21.3,3.6,0.11,97,0
23.3,3.6,0.81,99,0
23.9,5.8,2.15,98,0
23.2,3.6,0.67,98,0
23.3,3.6,0.27,97,0
26.9,23.4,0.0,84,2
27.0,23.0,0.33,84,2
25.3,4.3,0.06,89,0
25.6,3.6,0.19,88,0
19.1,3.6,0.78,100,0
14.9,3.6,0.0,98,3
26.0,15.1,0.66,93,2
18.5,3.6,0.0,99,0
18.8,3.6,0.01,98,0
20.7,3.6,0.18,97,0
19.9,4.3,0.7,99,0
16.4,3.6,0.04,99,0
21.8,3.6,0.63,98,0
26.6,4.3,0.2,99,0
17.3,3.6,0.12,99,0
23.6,6.1,0.11,98,0
23.8,6.1,0.01,98,0
22.9,3.6,0.0,98,0
22.0,9.0,0.35,94,0
21.6,7.9,0.0,97,0
23.2,9.4,0.01,97,0
21.8,4.3,0.33,97,0
22.6,5.0,0.64,95,0
22.6,6.8,0.61,97,0
23.8,10.8,0.0,94,0
21.2,9.0,0.0,96,0
26.6,3.6,0.0,74,1
23.1,10.4,0.7,95,0
23.4,7.2,2.47,79,0
23.7,16.9,0.0,85,2
22.5,9.4,2.04,96,0
23.1,7.9,0.98,97,0
23.2,4.0,2.18,98,0
22.8,5.4,0.76,97,0
20.3,6.1,0.0,89,0
18.4,4.0,0.0,91,0
19.8,5.4,0.0,91,0
-2.6,3.6,0.0,80,3
22.9,6.5,0.02,86,0
22.5,5.8,0.07,89,0
15.6,4.7,0.0,93,3
16.2,6.8,0.0,89,3
8.8,3.6,0.01,81,3
6.8,3.6,0.02,82,3
22.1,7.6,0.17,96,0
25.4,5.0,0.08,89,0
22.6,3.6,0.1,97,0
25.1,15.8,0.98,90,2
24.0,6.1,1.67,100,0
25.0,14.0,0.06,91,2
25.0,9.0,0.72,94,0
22.0,9.0,0.2,94,0
24.0,9.0,0.51,94,0
24.0,3.6,0.09,95,0
24.0,6.1,0.44,100,0
24.0,9.0,0.24,94,0
24.0,9.0,0.36,94,0
27.5,15.1,0.1,78,2
27.0,9.0,1.37,94,0
25.7,14.4,0.56,95,2
25.4,13.7,0.48,95,2
25.9,15.1,2.25,93,2
24.8,10.4,2.54,97,0
14.1,5.8,2.39,97,3
23.2,17.6,6.61,98,4
25.4,11.9,0.0,94,0
26.0,15.1,1.36,93,2
25.4,12.2,0.22,96,0
25.1,9.4,0.0,93,0
24.0,9.7,0.0,94,0
23.4,13.3,3.52,99,2
25.7,15.1,1.16,95,2
22.7,7.2,0.0,83,0
25.1,9.4,0.05,84,0
27.0,9.0,1.01,94,0
23.4,14.8,2.81,89,2
26.7,7.9,0.47,70,1
27.4,6.5,1.06,64,1
27.0,9.0,0.91,94,0
24.4,11.9,1.74,86,0
22.9,4.7,0.13,87,0
24.2,5.4,0.0,75,0
25.3,13.3,0.09,79,2
24.8,11.2,0.76,82,0
23.8,7.9,0.0,80,0
24.5,12.2,2.56,84,0
27.9,12.2,0.16,66,1
23.8,18.7,1.06,85,2
21.7,10.4,0.0,90,0
21.2,10.4,0.0,92,0
24.7,6.5,0.0,83,0
19.5,7.2,0.02,96,0
21.7,18.0,0.0,89,2
21.2,13.3,0.0,96,0
25.6,8.6,0.89,80,0
21.1,13.7,0.0,96,2
24.2,3.6,0.0,87,0
22.1,16.6,0.0,91,2
25.0,9.0,0.24,94,0
23.8,14.0,0.0,82,2
19.9,14.0,0.22,94,2
19.9,6.8,0.0,98,0
25.0,7.6,0.0,76,0
23.0,11.2,0.04,89,0
21.4,5.4,0.83,90,0
20.4,7.6,0.0,98,0
22.9,15.8,0.0,85,2
22.6,8.6,0.0,89,0
22.9,5.8,0.0,87,0
22.9,7.9,0.0,86,0
25.0,9.7,0.24,81,0
23.5,7.9,0.33,85,0
20.9,7.2,0.0,98,0
23.7,7.9,0.1,94,0
23.2,13.0,0.06,96,0
23.8,5.4,0.0,88,0
23.9,9.0,0.0,92,0
25.3,8.6,0.0,85,0
21.3,5.0,0.05,96,0
21.5,10.4,0.0,95,0
22.1,8.3,0.08,94,0
23.6,10.4,0.2,96,0
23.9,18.0,0.0,93,2
25.4,5.8,0.03,90,0
25.0,16.9,0.89,94,2
22.5,8.3,1.11,94,0
22.9,9.7,0.8,97,0
23.0,3.6,2.67,99,0
23.3,7.2,0.02,86,0
23.3,7.9,0.0,87,0
27.0,3.6,0.06,94,0
26.0,10.4,0.05,90,0
25.0,16.9,2.89,94,2
20.5,6.8,0.0,97,0
23.1,5.4,0.0,95,0
27.0,9.0,2.94,94,0
27.0,9.0,2.02,94,0
24.8,8.3,0.0,88,0
26.0,15.1,0.0,92,2
23.4,5.4,0.0,97,0
27.0,9.0,1.24,94,0
25.4,4.7,0.08,95,0
27.6,22.7,1.03,85,2
25.5,7.6,0.27,91,0
23.0,7.9,0.0,96,0
25.8,11.5,0.23,93,0
22.8,7.6,0.01,96,0
22.8,3.6,0.06,96,0
28.7,11.5,0.0,61,1
29.4,21.2,0.0,63,2
27.3,9.0,0.0,65,1
30.7,6.8,0.0,56,1
29.3,12.2,0.0,67,1
28.6,16.6,0.0,69,2
30.7,6.8,0.0,55,1
28.7,15.8,0.0,70,2
29.8,11.9,0.0,54,1
32.0,15.1,0.0,55,1
25.1,6.1,0.0,83,0
27.7,5.0,0.0,73,1
26.4,3.6,0.0,82,0
26.1,3.6,0.21,84,0
28.0,11.5,0.06,76,1
23.9,5.8,0.1,88,0
26.8,7.6,0.0,71,1
27.1,4.0,0.0,80,0
24.2,11.2,0.0,92,0
27.5,11.2,0.0,64,1
26.5,7.6,0.0,82,0
26.3,9.7,0.48,82,0
25.3,5.4,0.0,91,0
27.4,23.0,0.0,81,2
26.7,6.5,0.0,73,1
26.6,17.6,0.0,84,2
27.0,3.6,0.02,84,0
24.0,9.0,0.0,94,0
23.0,4.7,1.4,94,0
25.6,7.2,0.0,84,0
27.0,3.6,0.04,84,0
24.3,4.0,0.0,85,0
24.8,9.7,0.36,84,0
23.2,5.4,0.0,83,0
23.4,4.7,0.85,90,0
24.5,8.6,0.1,87,0
25.3,9.0,0.0,86,0
25.3,5.8,1.51,87,0
24.1,9.0,0.0,94,0
27.1,10.1,0.0,78,0
24.7,11.5,0.0,92,0
26.8,7.6,2.12,78,0
26.9,7.6,0.0,79,0
27.3,8.6,0.0,77,1
23.7,7.9,0.71,92,0
24.5,6.5,0.0,88,0
24.6,8.3,1.17,89,0
27.0,4.3,0.0,79,0
26.5,6.1,0.56,81,0
26.1,9.7,0.0,85,0
25.9,15.5,2.39,93,2
25.0,9.4,0.18,89,0
26.2,8.6,0.06,84,0
23.1,9.0,0.0,95,0
27.2,7.9,0.0,80,0
27.2,8.3,0.0,78,0
24.1,9.0,0.0,96,0
24.2,12.2,0.0,93,0
28.9,9.0,0.05,57,1
24.8,13.3,0.07,92,2
24.9,15.5,0.02,93,2
24.2,3.6,0.0,93,0
24.9,8.3,0.07,95,0
26.6,7.9,0.0,85,0
25.1,10.8,0.0,93,0
27.2,7.6,0.0,83,0
24.7,10.8,0.01,95,0
24.0,11.5,0.0,95,0
24.7,9.7,0.01,94,0
26.9,8.3,0.05,84,0
24.4,13.3,0.0,92,2
24.5,14.8,0.19,95,2
24.8,10.1,0.0,95,0
23.6,7.6,1.06,92,0
23.7,8.3,0.01,90,0
26.6,7.6,0.0,84,0
27.6,7.2,0.0,76,1
26.9,23.4,1.66,84,2
27.1,24.8,0.0,84,2
24.1,12.6,0.0,88,0
24.8,7.9,0.0,94,0
24.7,10.8,0.08,96,0
26.7,4.7,0.0,82,0
26.7,8.3,0.0,86,0
25.9,4.0,0.0,81,0
24.7,11.9,0.46,96,0
23.0,5.0,0.0,88,0
24.5,6.1,0.19,85,0
24.0,9.0,0.01,94,0
24.8,7.2,0.05,90,0
27.6,6.5,0.0,71,1
25.6,3.6,0.0,85,0
27.0,3.6,0.0,77,0
22.7,9.0,0.3,93,0
26.1,3.6,0.0,77,0
23.6,6.8,0.0,88,0
24.1,4.3,0.01,90,0
23.7,6.1,0.05,90,0
22.5,7.2,0.0,93,0
22.7,5.0,0.0,91,0
24.8,6.1,1.2,89,0
22.7,6.1,0.12,92,0
22.7,6.8,0.0,92,0
23.5,5.8,0.06,90,0
23.9,5.4,0.0,91,0
24.2,5.8,1.57,94,0
23.9,5.0,0.0,89,0
23.9,4.0,0.53,91,0
23.0,16.9,0.14,94,2
24.3,3.6,0.26,87,0
21.6,3.6,0.0,96,0
22.0,6.8,1.51,99,0
23.2,3.6,0.4,98,0
26.6,19.8,0.53,90,2
23.8,3.6,0.09,98,0
23.6,14.4,20.04,99,4
22.7,10.8,0.57,96,0
18.5,3.6,0.0,98,0
27.0,4.0,0.33,94,0
24.8,5.4,0.06,96,0
25.7,15.1,0.21,94,2
25.7,15.1,0.02,94,2
25.2,7.2,0.0,94,0
25.4,12.2,0.0,96,0
24.1,6.1,1.24,84,0
24.6,7.2,0.0,90,0
23.6,13.0,0.0,92,2
24.4,7.6,0.11,93,0
25.0,9.7,0.0,78,0
24.1,5.4,0.0,86,0
22.0,4.3,1.47,91,0
22.2,3.6,0.45,95,0
22.7,7.2,0.04,96,0
23.0,9.7,0.0,94,0
23.2,4.3,0.03,92,0
24.7,3.6,0.0,87,0
23.2,3.6,0.0,95,0
23.0,3.6,0.15,96,0
23.1,14.4,0.0,95,2
24.5,4.0,0.0,87,0
23.1,11.2,0.0,95,0
23.9,10.8,0.0,93,0
24.1,5.0,0.0,84,0
23.8,11.9,0.0,91,0
26.1,5.8,0.0,79,0
24.9,5.0,0.0,79,0
23.6,14.4,0.0,93,2
26.4,7.6,0.0,77,0
27.2,3.6,0.0,75,1
26.6,5.8,0.0,81,0
23.7,13.7,0.0,95,2
24.0,12.6,0.0,92,0
22.5,4.7,0.01,91,0
26.8,3.6,0.0,77,0
24.5,6.1,0.0,84,0
27.0,3.6,0.8,94,0
22.8,4.0,0.0,95,0
24.2,11.5,0.04,93,0
23.5,10.4,0.0,94,0
27.3,4.3,0.0,67,1
22.6,3.6,0.0,95,0
23.5,11.9,0.0,94,0
25.0,5.8,0.0,82,0
26.6,3.6,0.0,80,0
23.7,7.9,0.0,93,0
22.7,4.7,0.0,91,0
24.2,5.4,0.0,86,0
26.0,13.0,0.02,90,2
15.3,9.0,0.0,69,3
14.0,12.6,0.0,62,3
14.7,8.6,0.0,68,3
23.5,5.0,0.05,97,0
14.3,9.4,0.0,60,3
15.8,8.6,0.0,64,3
25.7,6.8,0.0,86,0
23.9,5.0,0.0,67,1
12.9,3.6,0.08,66,3
8.4,5.4,0.0,62,3
1.5,9.0,0.0,37,3
12.3,3.6,0.13,60,3
15.1,10.4,0.04,66,3
13.6,3.6,0.18,62,3
16.9,9.0,0.03,70,3
26.9,5.8,0.0,81,0
12.1,6.8,0.0,65,3
23.3,4.7,0.0,67,1
22.9,7.2,0.0,66,1
7.3,8.6,0.0,50,3
11.3,4.0,0.0,67,3
25.0,12.2,0.02,94,0
27.0,17.3,0.0,87,2
27.0,15.8,0.0,82,2
24.1,5.8,0.0,93,0
26.3,11.5,1.65,91,0
26.7,17.3,0.0,84,2
26.5,11.5,0.79,88,0
25.8,15.8,0.0,89,2
26.7,11.9,0.0,86,0
27.1,13.0,0.0,85,2
25.9,11.2,0.03,90,0
24.9,7.9,0.01,94,0
27.2,20.5,0.0,88,2
25.7,13.3,0.14,91,2
26.0,13.3,0.33,90,2
27.1,19.1,0.0,85,2
27.1,18.0,0.01,88,2
27.0,6.1,0.32,89,0
26.7,18.4,0.0,86,2
27.0,6.1,2.11,89,0
25.3,11.9,0.01,92,0
27.0,11.5,0.0,89,0
25.3,3.6,0.35,96,0
27.1,15.8,0.0,88,2
28.4,14.0,1.07,74,2
26.0,7.9,1.11,80,0
26.2,13.7,1.51,91,2
25.1,13.0,0.0,82,2
25.9,8.3,0.3,90,0
25.3,7.6,0.17,94,0
25.6,20.5,0.51,74,2
25.0,6.1,0.0,95,0
23.5,10.8,7.64,93,4
24.8,7.6,1.72,94,0
24.6,7.2,0.0,95,0
22.7,6.1,0.0,96,0
23.0,8.3,0.0,95,0
22.8,7.2,0.0,96,0
23.5,6.1,0.0,96,0
24.9,6.5,0.56,92,0
21.8,7.9,0.0,96,0
24.0,14.0,2.44,98,2
25.0,7.9,0.21,95,0
25.3,9.0,1.24,92,0
24.7,6.5,1.67,96,0
24.6,6.5,0.05,93,0
24.7,5.8,1.54,94,0
22.0,8.6,0.0,98,0
22.7,6.5,0.0,97,0
27.0,9.0,0.49,94,0
24.0,20.5,2.13,98,2
23.4,20.9,4.49,98,2
23.3,19.1,14.79,98,4
25.0,3.6,0.03,100,0
23.0,4.0,0.1,94,0
24.8,5.8,0.64,97,0
22.6,21.6,1.34,97,2
24.1,19.8,0.0,94,2
23.5,23.0,1.16,97,2
24.0,13.3,0.13,94,2
24.3,12.6,0.19,95,0
23.7,18.4,0.42,93,2
24.6,8.6,0.13,96,0
23.2,24.1,0.87,96,2
27.0,9.0,0.06,94,0
23.6,23.4,0.18,96,2
23.9,22.3,0.36,97,2
24.5,6.8,0.19,95,0
23.9,15.8,0.25,97,2
24.1,15.8,0.24,97,2
24.3,16.6,0.12,97,2
24.4,6.5,0.43,96,0
24.3,16.6,0.1,97,2
23.5,20.5,4.42,98,2
25.0,4.0,0.0,100,0
23.7,6.1,0.0,76,0
28.9,8.6,0.0,63,1
25.0,7.6,0.0,72,1
25.0,4.0,0.78,100,0
23.9,3.6,0.06,77,0
27.0,6.8,0.93,72,1
24.8,3.6,0.22,82,0
27.5,9.4,0.0,71,1
28.0,9.4,0.0,64,1
28.8,8.6,0.0,62,1
29.3,7.9,0.0,62,1
27.6,9.0,0.0,71,1
27.7,7.6,0.0,68,1
23.8,7.2,0.0,72,0
22.8,7.2,0.0,53,1
26.1,4.7,0.05,84,0
26.9,24.1,0.0,79,2
22.1,5.8,0.0,99,0
26.3,6.8,1.17,80,0
10.4,3.6,0.28,96,3
23.7,3.6,1.58,98,0
23.5,3.6,0.7,98,0
23.5,11.9,1.96,98,0
24.1,3.6,0.0,97,0
22.6,6.8,1.61,98,0
23.2,6.8,0.67,96,0
24.6,8.3,0.05,92,0
18.3,4.3,2.88,97,0
23.9,3.6,1.11,98,0
23.7,5.4,0.22,97,0
24.0,3.6,0.45,98,0
23.9,3.6,1.58,97,0
27.3,16.9,0.0,81,2
27.7,22.3,0.0,79,2
25.1,5.0,0.0,88,0
21.0,3.6,0.0,99,0
25.5,3.6,0.07,87,0
19.0,3.6,0.0,100,0
15.2,3.6,0.0,98,3
19.2,3.6,0.0,98,0
22.9,3.6,4.39,99,0
20.5,4.0,0.65,99,0
16.7,3.6,0.06,100,0
22.7,3.6,0.0,98,0
27.0,4.0,0.4,99,0
17.4,3.6,0.16,99,0
23.7,5.4,0.0,98,0
23.3,3.6,0.0,97,0
23.8,5.4,0.0,98,0
21.0,15.1,3.48,100,2
22.4,5.4,0.03,95,0
23.5,9.0,0.26,96,0
22.6,6.5,0.2,94,0
23.9,4.0,0.0,97,0
23.4,9.7,0.0,93,0
22.6,6.1,0.0,94,0
22.2,8.3,0.03,96,0
26.7,8.6,0.0,74,1
23.8,11.9,0.12,95,0
23.1,6.8,0.0,51,1
23.7,15.8,0.81,86,2
23.4,9.4,1.57,97,0
23.1,5.8,0.79,98,0
23.3,4.0,0.68,97,0
23.2,5.8,0.12,95,0
19.8,6.8,0.0,90,0
18.2,3.6,0.0,93,0
19.5,5.0,0.7,95,0
-2.7,3.6,0.0,85,3
21.7,7.2,0.0,93,0
22.2,5.8,0.0,91,0
15.5,4.7,0.0,94,3
15.8,7.9,0.0,90,3
8.7,3.6,0.06,92,3
7.3,3.6,0.06,89,3
21.6,4.3,0.0,94,0
25.1,5.0,0.13,88,0
26.1,6.8,0.03,81,0
24.0,6.1,0.03,100,0
25.6,8.6,0.04,83,0
23.0,6.8,0.37,100,0
22.4,11.9,0.01,91,0
22.0,13.0,0.0,100,0
23.5,4.0,0.0,94,0
24.0,6.1,0.12,100,0
25.0,13.0,0.05,89,2
22.0,13.0,0.03,100,0
27.8,19.8,0.0,77,2
27.0,3.6,1.49,94,0
25.5,14.8,1.33,94,2
25.7,13.7,1.91,92,2
27.0,9.0,0.73,89,0
25.8,6.5,1.57,90,0
13.4,7.6,3.16,97,3
22.6,11.9,1.85,98,0
25.4,10.1,0.0,94,0
27.0,9.0,0.33,89,0
25.2,11.5,0.68,96,0
25.2,10.1,0.0,93,0
24.6,8.6,0.15,94,0
22.7,7.6,2.2,98,0
25.3,9.0,0.0,94,0
27.0,9.0,0.16,89,0
22.9,6.5,0.0,64,1
22.9,6.1,0.0,65,1
23.7,4.3,0.0,66,1
25.0,3.6,0.02,94,0
25.0,3.6,0.03,94,0
23.3,5.4,0.01,69,1
24.7,7.2,0.0,69,1
25.9,9.4,0.0,64,1
24.9,9.0,0.02,70,1
23.5,4.3,0.12,67,1
23.9,3.6,0.0,68,1
23.7,6.8,0.45,69,1
22.9,5.8,0.0,70,0
22.8,6.1,0.0,57,1
24.6,8.3,0.31,67,1
26.9,9.4,0.0,67,1
24.0,6.8,0.0,72,0
21.8,4.3,0.0,95,0
21.2,13.3,0.0,91,0
20.8,12.2,0.0,93,0
24.4,9.7,1.81,84,0
19.1,7.2,0.01,98,0
21.1,23.0,0.0,91,2
21.4,15.1,0.0,93,2
25.0,12.6,0.08,82,2
21.0,15.1,0.47,100,2
21.5,12.2,0.0,92,0
22.0,10.4,0.0,95,0
23.8,11.5,0.02,88,0
22.0,18.0,0.0,92,2
23.0,6.8,0.57,100,0
23.2,15.5,0.3,87,2
19.7,15.1,0.0,95,2
20.6,9.7,0.0,92,0
24.6,14.4,0.0,79,2
23.0,11.2,0.21,89,0
20.9,6.8,0.3,93,0
20.6,8.3,0.0,96,0
23.3,17.6,0.59,88,2
23.0,11.2,1.44,89,0
22.9,12.6,0.0,93,0
21.7,7.6,0.0,91,0
22.0,12.6,0.0,94,0
23.7,14.4,0.0,89,2
22.4,11.5,0.0,91,0
21.3,6.8,0.0,98,0
24.1,5.0,0.0,94,0
24.2,19.4,0.01,91,2
23.6,11.9,0.0,93,0
24.8,9.7,0.08,93,0
23.3,10.1,0.0,94,0
24.8,4.7,0.06,88,0
20.1,5.8,0.0,97,0
21.6,9.7,0.0,96,0
21.2,7.9,0.0,93,0
24.2,8.6,0.18,93,0
23.9,18.0,0.05,91,2
25.0,3.6,0.31,90,0
25.0,4.0,1.37,94,0
24.1,16.2,0.0,89,2
23.9,16.6,0.0,91,2
23.6,4.0,0.19,94,0
22.3,12.6,0.06,93,0
23.0,4.0,0.0,94,0
26.0,3.6,0.14,100,0
25.3,7.6,0.65,92,0
26.0,3.6,0.1,100,0
21.3,4.3,0.48,94,0
23.8,4.0,0.0,93,0
25.1,5.0,0.01,88,0
23.8,3.6,0.0,97,0
25.7,13.7,0.64,93,2
24.0,5.0,0.0,95,0
27.0,3.6,0.07,94,0
25.5,4.7,0.82,93,0
26.9,19.1,1.79,89,2
25.4,6.1,0.08,91,0
25.5,8.3,0.0,95,0
23.6,6.5,0.0,93,0
23.9,3.6,0.09,96,0
24.0,6.5,0.0,94,0
29.1,11.9,0.0,56,1
29.8,23.4,0.0,70,2
27.7,7.9,0.14,59,1
29.7,9.4,0.0,55,1
28.9,10.8,0.1,68,1
28.2,14.8,0.69,78,2
29.7,5.4,0.0,54,1
28.4,18.0,0.07,75,2
30.0,10.1,0.0,52,1
30.9,16.6,0.0,61,1
23.4,14.8,0.0,94,2
25.6,10.1,0.1,75,1
28.5,5.8,0.0,68,1
26.3,9.0,0.0,78,0
26.7,9.0,0.0,79,0
26.7,12.2,0.45,82,2
23.8,4.3,0.14,82,0
27.0,9.4,0.0,74,1
27.3,7.9,0.02,75,1
24.4,7.9,0.02,91,0
24.1,9.4,0.08,88,0
28.0,9.7,0.0,57,1
26.3,7.9,0.0,85,0
25.6,6.8,0.01,86,0
27.0,6.8,0.03,84,0
25.5,8.6,0.02,82,0
27.8,13.3,0.0,74,2
26.8,10.4,0.0,69,1
26.0,13.0,0.0,84,2
27.0,6.8,0.29,84,0
25.0,13.0,1.14,89,2
22.8,6.5,6.77,98,4
25.6,7.9,0.01,82,0
27.0,6.8,0.58,84,0
23.5,3.6,0.04,85,0
24.2,17.6,0.79,82,2
23.5,14.8,0.08,83,2
22.4,7.2,8.03,96,4
23.3,7.9,0.12,94,0
24.5,5.4,0.86,89,0
25.2,7.9,0.0,85,0
23.9,7.9,0.0,93,0
24.2,8.3,0.0,90,0
